input,target,contact_vertex,set
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/31.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/32.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/33.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/34.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/35.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/36.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/37.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/38.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/39.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/40.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/41.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/42.stl,127,train
data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0750_0.1250)>/43.stl,127,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/1.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/2.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/3.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/4.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/5.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/6.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/7.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/8.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/9.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/10.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/11.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/12.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/13.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/14.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/15.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/16.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/17.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/18.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/19.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/20.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/21.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/22.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/23.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/24.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/25.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/26.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/27.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/28.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/29.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/30.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/31.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/32.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/33.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/34.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/35.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/36.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/37.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/38.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/39.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/40.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/41.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/42.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/43.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/44.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/45.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/46.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/47.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/48.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/49.stl,276,train
data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/0.stl,data/cube_original/<Vector(-0.0375_-0.0500_0.2000)>/50.stl,276,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/1.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/2.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/3.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/4.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/5.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/6.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/7.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/8.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/9.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/10.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/11.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/12.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/13.stl,131,train
data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/0.stl,data/cube_original/<Vector(-0.1500_0.0000_0.0250)>/14.stl,131,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/1.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/2.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/3.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/4.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/5.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/6.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/7.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/8.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/9.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/10.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/11.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/12.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/13.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/14.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/15.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/16.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/17.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/18.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/19.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/20.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/21.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/22.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/23.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/24.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/25.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/26.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/27.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/28.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/29.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/30.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/31.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/32.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/33.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/34.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/35.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/36.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/37.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/38.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/39.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/40.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/41.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/42.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/43.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/44.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/45.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/46.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/47.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/48.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/49.stl,361,train
data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/0.stl,data/cube_original/<Vector(-0.1500_-0.1000_0.2000)>/50.stl,361,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/1.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/2.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/3.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/4.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/5.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/6.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/7.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/8.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/9.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/10.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/11.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/12.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/13.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/14.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/15.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/16.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/17.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/18.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/19.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/20.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/21.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/22.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/23.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/24.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/25.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/26.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/27.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/28.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/29.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/30.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/31.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/32.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/33.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/34.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/35.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/36.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/37.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/38.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/39.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/40.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/41.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/42.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/43.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/44.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/45.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/46.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/47.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/48.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/49.stl,92,train
data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/0.stl,data/cube_original/<Vector(0.1125_-0.0250_0.2000)>/50.stl,92,train
data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/0.stl,data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/1.stl,366,train
data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/0.stl,data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/2.stl,366,train
data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/0.stl,data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/3.stl,366,train
data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/0.stl,data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/4.stl,366,train
data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/0.stl,data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/5.stl,366,train
data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/0.stl,data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/6.stl,366,train
data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/0.stl,data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/7.stl,366,train
data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/0.stl,data/cube_original/<Vector(0.0750_-0.1000_0.0500)>/8.stl,366,train
