input,target,contact_vertex,set
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/12.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/13.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/14.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/15.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/16.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/17.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/18.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/19.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/20.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/21.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/22.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/23.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/24.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/25.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/26.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/27.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/28.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/29.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/30.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/31.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/32.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/33.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/34.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/35.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/36.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/37.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/38.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/39.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/40.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/41.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/42.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/43.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/44.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/45.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/46.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/47.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/48.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/49.stl,83,train
data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/0.stl,data/duck_dataset/<Vector(0.0212_0.1492_0.0481)>/50.stl,83,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/1.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/2.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/3.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/4.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/5.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/6.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/7.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/8.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/9.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/10.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/11.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/12.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/13.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/14.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/15.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/16.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/17.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/18.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/19.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/20.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/21.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/22.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/23.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/24.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/25.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/26.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/27.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/28.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/29.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/30.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/31.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/32.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/33.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/34.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/35.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/36.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/37.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/38.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/39.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/40.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/41.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/42.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/43.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/44.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/45.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/46.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/47.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/48.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/49.stl,303,train
data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.0867_0.0543)>/50.stl,303,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/1.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/2.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/3.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/4.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/5.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/6.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/7.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/8.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/9.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/10.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/11.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/12.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/13.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/14.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/15.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/16.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/17.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/18.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/19.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/20.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/21.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/22.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/23.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/24.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/25.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/26.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/27.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/28.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/29.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/30.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/31.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/32.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/33.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/34.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/35.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/36.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/37.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/38.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/39.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/40.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/41.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/42.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/43.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/44.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/45.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/46.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/47.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/48.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/49.stl,157,train
data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/0.stl,data/duck_dataset/<Vector(0.0880_0.0035_0.0146)>/50.stl,157,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/1.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/2.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/3.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/4.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/5.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/6.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/7.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/8.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/9.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/10.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/11.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/12.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/13.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/14.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/15.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/16.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/17.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/18.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/19.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/20.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/21.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/22.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/23.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/24.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/25.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/26.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/27.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/28.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/29.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/30.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/31.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/32.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/33.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/34.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/35.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/36.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/37.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/38.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/39.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/40.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/41.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/42.stl,58,train
data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/0.stl,data/duck_dataset/<Vector(0.0507_0.1388_0.0523)>/43.stl,58,train
